Study	NST_Site	General Location	Specific Location	NST_Sample_ID	Lat_DD	Lon_DD	Fiscal Year	Collection Date	Matrix	Scientific Name	Method	Parameter	Value	Unit	Qualifier
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	Pentylation	Monobutyltin	1.99	ng Sn/dry g	
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	PAH-2000	Naphthalene	6.4	ng/dry g	
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ICP	Nickel	1.34	micrograms per dry gram  	
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ECDDUAL.M	Oxychlordane	2.654	ng/dry g	
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ECDDUAL.M	PCB101_90	5.395	ng/dry g	
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ECDDUAL.M	PCB105	1.061	ng/dry g	
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ECDDUAL.M	PCB118	4.865	ng/dry g	
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ECDDUAL.M	PCB128	0.973	ng/dry g	
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ECDDUAL.M	PCB138_160                                                                                          	8.137	ng/dry g	
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ECDDUAL.M	PCB153_132_168	14.948	ng/dry g	
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ECDDUAL.M	PCB170_190	0.796	ng/dry g	Below the MDL
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ECDDUAL.M	PCB18	1.857	ng/dry g	
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ECDDUAL.M	PCB180	1.857	ng/dry g	
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ECDDUAL.M	PCB187	4.334	ng/dry g	
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ECDDUAL.M	PCB195_208	0	ng/dry g	Not detected
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ECDDUAL.M	PCB206	0.088	ng/dry g	Below the MDL
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ECDDUAL.M	PCB209	0.177	ng/dry g	Below the MDL
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ECDDUAL.M	PCB28	1.857	ng/dry g	
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ECDDUAL.M	PCB44	1.238	ng/dry g	
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ECDDUAL.M	PCB52	3.45	ng/dry g	
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ECDDUAL.M	PCB66	2.034	ng/dry g	
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ECDDUAL.M	PCB8_5	0	ng/dry g	Not detected
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ECDDUAL.M	Pentachloroanisole	0.708	ng/dry g	
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ECDDUAL.M	Pentachlorobenzene	0	ng/dry g	Not detected
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	PAH-2000	Perylene	0	ng/dry g	Not detected
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	PAH-2000	Phenanthrene	26.2	ng/dry g	
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	PAH-2000	Pyrene	11.2	ng/dry g	
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	AFS	Selenium	3.29	micrograms per dry gram  	
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ICP-MS	Silver	2.99	micrograms per dry gram  	
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	Pentylation	Tetrabutyltin	0	ng Sn/dry g	Not detected
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ICP-MS	Tin	0	micrograms per dry gram  	Not detected
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ECDDUAL.M	Trans-Nonachlor	1.061	ng/dry g	
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	Pentylation	Tributyltin	13.4	ng Sn/dry g	
Mussel Watch	NBDU	Narragansett Bay	Dutch Island	MW2001NBDUME	41.5013	-71.3928	2001	3/10/2001	Mussel	Mytilus edulis	ICP	Zinc	88.6	micrograms per dry gram  	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	1,2,3,4-Tetrachlorobenzene	8.858	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	1,2,4,5-Tetrachlorobenzene	12.733	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	1,6,7-Trimethylnaphthalene	2.8	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	1-Methylnaphthalene	334	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	1-Methylphenanthrene	4	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	2,4'-DDD	2.768	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	2,4'-DDE	0.775	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	2,4'-DDT	1.218	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	2,6-Dimethylnaphthalene	6.7	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	2-Methylnaphthalene	257	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	4,4'-DDD	4.097	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	4,4'-DDE	8.304	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	4,4'-DDT	1.218	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	Acenaphthene	12.5	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	Acenaphthylene	15.9	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	Aldrin	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	Alpha-Chlordane	1.993	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	Alpha-Hexachlorocyclohexane	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ICP	Aluminum	126	micrograms per dry gram  	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	Anthracene	5	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ICP-MS	Arsenic	0	micrograms per dry gram  	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	Benz[a]anthracene	2	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	Benzo[a]pyrene	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	Benzo[b]fluoranthene	3.9	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	Benzo[e]pyrene	7.8	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	Benzo[g,h,i]perylene	2.4	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	Benzo[k]fluoranthene	3.5	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	Beta-Hexachlorocyclohexane	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	Biphenyl	8.4	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	C1-Chrysenes	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	C1-Dibenzothiophenes	4.5	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	C1-Fluoranthenes_Pyrenes	15.3	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	C1-Fluorenes	7.8	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	C1-Naphthalenes	392	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	C1-Phenanthrenes_Anthracenes	22.5	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	C2-Chrysenes	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	C2-Dibenzothiophenes	9.7	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	C2-Fluorenes	12.3	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	C2-Naphthalenes	148	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	C2-Phenanthrenes_Anthracenes	20.1	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	C3-Chrysenes	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	C3-Dibenzothiophenes	4.8	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	C3-Fluorenes	11.3	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	C3-Naphthalenes	61.8	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	C3-Phenanthrenes_Anthracenes	10.6	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	C4-Chrysenes	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	C4-Naphthalenes	33.5	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	C4-Phenanthrenes_Anthracenes	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ICP	Cadmium	0	micrograms per dry gram  	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	Chlorpyrifos	0	ng/dry g or L            	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ICP	Chromium	5.09	micrograms per dry gram  	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	Chrysene	6.6	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	Cis-Nonachlor	3.875	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ICP	Copper	14.5	micrograms per dry gram  	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	Delta-Hexachlorocyclohexane	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	Dibenzo[a,h]anthracene	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	Dibenzothiophene	5.9	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	Pentylation	Dibutyltin	2.945	ng Sn/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	Dieldrin	4.207	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	Endosulfan I	0.774	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	Endosulfan II	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	Endosulfan Sulfate	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	Endrin	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	Fluoranthene	60.7	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	Fluorene	15.8	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	Gamma-Chlordane	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	Gamma-Hexachlorocyclohexane	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	Heptachlor	0.332	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	Heptachlor-Epoxide	0.111	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	Hexachlorobenzene	0.111	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	Indeno[1,2,3-c,d]pyrene	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ICP	Iron	195	micrograms per dry gram  	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ICP-MS	Lead	3.24	micrograms per dry gram  	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ICP	Manganese	22.1	micrograms per dry gram  	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	CVAAS	Mercury	0.143	micrograms per dry gram  	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	Mirex	0.111	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	Pentylation	Monobutyltin	0	ng Sn/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	PAH-2000	Naphthalene	649	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ICP	Nickel	0	micrograms per dry gram  	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	Oxychlordane	1.55	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	PCB101_90	13.84	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	PCB105	1.439	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	PCB118	13.065	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	PCB128	0.554	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	PCB138_160                                                                                          	9.743	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	PCB153_132_168	20.926	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	PCB170_190	1.993	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	PCB18	1.329	ng/dry g	Below the MDL
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	PCB180	1.882	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	PCB187	6.643	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	PCB195_208	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	PCB206	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	PCB209	0	ng/dry g	Not detected
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	PCB28	1.218	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	PCB44	1.993	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	PCB52	5.425	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	PCB66	2.879	ng/dry g	
Mussel Watch	NBPI	Narragansett Bay	Patience Island	MW2001NBPIGD	41.6523	-71.3567	2001	3/11/2001	Mussel	Geukensia demissa	ECDDUAL.M	PCB8_5	0	ng/dry g	Not detected
